time_s,time_h,moisture_0_cm,moisture_0.5_cm,moisture_1_cm,moisture_1.5_cm,moisture_2_cm,maximum_moisture,maximum_radius_cm
13620.000000,3.7833333333,1.5146464661,1.4726591872,1.3480117481,1.1431014116,0.8539742027,1.5146464661,0.00000000
13680.000000,3.8000000000,1.5098330599,1.4679812484,1.3437212305,1.1393964127,0.8509543396,1.5098330599,0.00000000
13740.000000,3.8166666667,1.5050395344,1.4633226150,1.3394476403,1.1357034687,0.8479099767,1.5050395344,0.00000000
13800.000000,3.8333333333,1.5002659647,1.4586830894,1.3351910723,1.1320285092,0.8448482985,1.5002659647,0.00000000
13860.000000,3.8500000000,1.4955122858,1.4540628011,1.3309528876,1.1283702280,0.8418166737,1.4955122858,0.00000000
13920.000000,3.8666666667,1.4907786333,1.4494620834,1.3267326867,1.1247226751,0.8388550455,1.4907786333,0.00000000
13980.000000,3.8833333333,1.4860651931,1.4448808226,1.3225284660,1.1210807236,0.8359118751,1.4860651931,0.00000000
14040.000000,3.9000000000,1.4813718051,1.4403183170,1.3183388393,1.1174493899,0.8329751502,1.4813718051,0.00000000
14100.000000,3.9166666667,1.4766979186,1.4357739487,1.3141640602,1.1138281274,0.8300603030,1.4766979186,0.00000000
14160.000000,3.9333333333,1.4720429820,1.4312472915,1.3100037617,1.1102195716,0.8271235896,1.4720429820,0.00000000
14220.000000,3.9500000000,1.4674065160,1.4267380217,1.3058587717,1.1066278543,0.8241979831,1.4674065160,0.00000000
14280.000000,3.9666666667,1.4627882202,1.4222462060,1.3017297935,1.1030508264,0.8212418890,1.4627882202,0.00000000
14340.000000,3.9833333333,1.4581880569,1.4177719591,1.2976173528,1.0994947531,0.8182576323,1.4581880569,0.00000000
14400.000000,4.0000000000,1.4536061288,1.4133157058,1.2935232008,1.0959563643,0.8153450729,1.4536061288,0.00000000
14460.000000,4.0166666667,1.4490428301,1.4088779905,1.2894462759,1.0924273354,0.8124536471,1.4490428301,0.00000000
14520.000000,4.0333333333,1.4444985120,1.4044586621,1.2853851019,1.0889097503,0.8095672932,1.4444985120,0.00000000
14580.000000,4.0500000000,1.4399731172,1.4000573894,1.2813396199,1.0854042486,0.8066902238,1.4399731172,0.00000000
14640.000000,4.0666666667,1.4354664300,1.3956739673,1.2773098223,1.0819112315,0.8038227884,1.4354664300,0.00000000
14700.000000,4.0833333333,1.4309782463,1.3913082435,1.2732956751,1.0784309333,0.8009651125,1.4309782463,0.00000000
14760.000000,4.1000000000,1.4265083949,1.3869600924,1.2692971267,1.0749634687,0.7981172568,1.4265083949,0.00000000
14820.000000,4.1166666667,1.4220567311,1.3826294038,1.2653141161,1.0715088833,0.7952792569,1.4220567311,0.00000000
14880.000000,4.1333333333,1.4176231285,1.3783160774,1.2613465796,1.0680671840,0.7924511347,1.4176231285,0.00000000
14940.000000,4.1500000000,1.4132074729,1.3740200188,1.2573944524,1.0646383559,0.7896329022,1.4132074729,0.00000000
15000.000000,4.1666666667,1.4088096587,1.3697411374,1.2534576707,1.0612223720,0.7868245635,1.4088096587,0.00000000
15060.000000,4.1833333333,1.4044295857,1.3654793451,1.2495361712,1.0578191983,0.7840261166,1.4044295857,0.00000000
15120.000000,4.2000000000,1.4000671576,1.3612345557,1.2456298913,1.0544287971,0.7812375543,1.4000671576,0.00000000
15180.000000,4.2166666667,1.3957222811,1.3570066842,1.2417387689,1.0510511290,0.7784588658,1.3957222811,0.00000000
15240.000000,4.2333333333,1.3913948645,1.3527956466,1.2378627423,1.0476861536,0.7756900368,1.3913948645,0.00000000
15300.000000,4.2500000000,1.3870848181,1.3486013600,1.2340017500,1.0443338302,0.7729310511,1.3870848181,0.00000000
15360.000000,4.2666666667,1.3827920529,1.3444237426,1.2301557308,1.0409941178,0.7701818903,1.3827920529,0.00000000
15420.000000,4.2833333333,1.3785164814,1.3402627130,1.2263246237,1.0376669757,0.7674425348,1.3785164814,0.00000000
15480.000000,4.3000000000,1.3742580168,1.3361181911,1.2225083681,1.0343523633,0.7647129638,1.3742580168,0.00000000
15540.000000,4.3166666667,1.3700165729,1.3319900973,1.2187069034,1.0310502401,0.7619931556,1.3700165729,0.00000000
15600.000000,4.3333333333,1.3657920647,1.3278783528,1.2149201692,1.0277605658,0.7592830876,1.3657920647,0.00000000
15660.000000,4.3500000000,1.3615844077,1.3237828796,1.2111481057,1.0244833000,0.7565827370,1.3615844077,0.00000000
15720.000000,4.3666666667,1.3573935183,1.3197036003,1.2073906529,1.0212184029,0.7538920801,1.3573935183,0.00000000
15780.000000,4.3833333333,1.3532193135,1.3156404385,1.2036477514,1.0179658342,0.7512110929,1.3532193135,0.00000000
15840.000000,4.4000000000,1.3490617111,1.3115933181,1.1999193419,1.0147255540,0.7485397510,1.3490617111,0.00000000
15900.000000,4.4166666667,1.3449206297,1.3075621640,1.1962053656,1.0114975225,0.7458780297,1.3449206297,0.00000000
15960.000000,4.4333333333,1.3407959887,1.3035469014,1.1925057638,1.0082816998,0.7432259040,1.3407959887,0.00000000
16020.000000,4.4500000000,1.3366877079,1.2995474565,1.1888204782,1.0050780460,0.7405833486,1.3366877079,0.00000000
16080.000000,4.4666666667,1.3325957083,1.2955637560,1.1851494508,1.0018865216,0.7379503378,1.3325957083,0.00000000
16140.000000,4.4833333333,1.3285199112,1.2915957270,1.1814926238,0.9987070867,0.7353268459,1.3285199112,0.00000000
16200.000000,4.5000000000,1.3244602389,1.2876432974,1.1778499398,0.9955397016,0.7327128469,1.3244602389,0.00000000
16260.000000,4.5166666667,1.3204166141,1.2837063958,1.1742213418,0.9923843267,0.7301083144,1.3204166141,0.00000000
16320.000000,4.5333333333,1.3163889605,1.2797849511,1.1706067730,0.9892409224,0.7275132220,1.3163889605,0.00000000
16380.000000,4.5500000000,1.3123772023,1.2758788930,1.1670061768,0.9861094491,0.7249275432,1.3123772023,0.00000000
16440.000000,4.5666666667,1.3083812643,1.2719881517,1.1634194971,0.9829898672,0.7223512511,1.3083812643,0.00000000
16500.000000,4.5833333333,1.3044010722,1.2681126579,1.1598466780,0.9798821372,0.7197843187,1.3044010722,0.00000000
16560.000000,4.6000000000,1.3004365520,1.2642523428,1.1562876640,0.9767862197,0.7172267190,1.3004365520,0.00000000
16620.000000,4.6166666667,1.2964876307,1.2604071384,1.1527423997,0.9737020750,0.7146784246,1.2964876307,0.00000000
16680.000000,4.6333333333,1.2925542356,1.2565769768,1.1492108302,0.9706296639,0.7121394082,1.2925542356,0.00000000
16740.000000,4.6500000000,1.2886362949,1.2527617911,1.1456929008,0.9675689469,0.7096096423,1.2886362949,0.00000000
16800.000000,4.6666666667,1.2847337372,1.2489615145,1.1421885570,0.9645198847,0.7070890992,1.2847337372,0.00000000
16860.000000,4.6833333333,1.2808464918,1.2451760810,1.1386977448,0.9614824380,0.7045777512,1.2808464918,0.00000000
16920.000000,4.7000000000,1.2769744884,1.2414054249,1.1352204103,0.9584565675,0.7020755703,1.2769744884,0.00000000
16980.000000,4.7166666667,1.2731176576,1.2376494811,1.1317565000,0.9554422341,0.6995825287,1.2731176576,0.00000000
17040.000000,4.7333333333,1.2692759303,1.2339081850,1.1283059606,0.9524393985,0.6970985982,1.2692759303,0.00000000
17100.000000,4.7500000000,1.2654492380,1.2301814723,1.1248687391,0.9494480217,0.6946237507,1.2654492380,0.00000000
17160.000000,4.7666666667,1.2616375129,1.2264692793,1.1214447827,0.9464680647,0.6921579580,1.2616375129,0.00000000
17220.000000,4.7833333333,1.2578406875,1.2227715429,1.1180340390,0.9434994883,0.6897011918,1.2578406875,0.00000000
17280.000000,4.8000000000,1.2540586949,1.2190882002,1.1146364559,0.9405422537,0.6872534236,1.2540586949,0.00000000
17340.000000,4.8166666667,1.2502914690,1.2154191888,1.1112519814,0.9375963220,0.6848146251,1.2502914690,0.00000000
17400.000000,4.8333333333,1.2465389438,1.2117644470,1.1078805637,0.9346616543,0.6823847677,1.2465389438,0.00000000
17460.000000,4.8500000000,1.2428010540,1.2081239131,1.1045221516,0.9317382119,0.6799638230,1.2428010540,0.00000000
17520.000000,4.8666666667,1.2390777348,1.2044975261,1.1011766939,0.9288259561,0.6775517622,1.2390777348,0.00000000
17580.000000,4.8833333333,1.2353689219,1.2008852255,1.0978441396,0.9259248482,0.6751485568,1.2353689219,0.00000000
17640.000000,4.9000000000,1.2316745515,1.1972869510,1.0945244382,0.9230348497,0.6727541781,1.2316745515,0.00000000
17700.000000,4.9166666667,1.2279945601,1.1937026428,1.0912175392,0.9201559221,0.6703685973,1.2279945601,0.00000000
17760.000000,4.9333333333,1.2243288848,1.1901322416,1.0879233924,0.9172880270,0.6679917857,1.2243288848,0.00000000
17820.000000,4.9500000000,1.2206774633,1.1865756883,1.0846419480,0.9144311259,0.6656237145,1.2206774633,0.00000000
17880.000000,4.9666666667,1.2170402335,1.1830329243,1.0813731563,0.9115851806,0.6632643549,1.2170402335,0.00000000
17940.000000,4.9833333333,1.2134171337,1.1795038914,1.0781169678,0.9087501529,0.6609136782,1.2134171337,0.00000000
18000.000000,5.0000000000,1.2098081031,1.1759885317,1.0748733334,0.9059260047,0.6585716554,1.2098081031,0.00000000
18060.000000,5.0166666667,1.2062130807,1.1724867878,1.0716422041,0.9031126979,0.6562382578,1.2062130807,0.00000000
18120.000000,5.0333333333,1.2026320064,1.1689986026,1.0684235311,0.9003101945,0.6539134564,1.2026320064,0.00000000
18180.000000,5.0500000000,1.1990648203,1.1655239194,1.0652172660,0.8975184567,0.6515972225,1.1990648203,0.00000000
18240.000000,5.0666666667,1.1955114630,1.1620626817,1.0620233605,0.8947374466,0.6492895272,1.1955114630,0.00000000
18300.000000,5.0833333333,1.1919718754,1.1586148336,1.0588417665,0.8919671265,0.6469903416,1.1919718754,0.00000000
18360.000000,5.1000000000,1.1884459990,1.1551803193,1.0556724362,0.8892074587,0.6446996370,1.1884459990,0.00000000
18420.000000,5.1166666667,1.1849337754,1.1517590836,1.0525153220,0.8864584058,0.6424173844,1.1849337754,0.00000000
18480.000000,5.1333333333,1.1814351468,1.1483510714,1.0493703765,0.8837199301,0.6401435551,1.1814351468,0.00000000
18540.000000,5.1500000000,1.1779500557,1.1449562281,1.0462375525,0.8809919944,0.6378781203,1.1779500557,0.00000000
18600.000000,5.1666666667,1.1744784451,1.1415744994,1.0431168031,0.8782745613,0.6356210512,1.1744784451,0.00000000
18660.000000,5.1833333333,1.1710202581,1.1382058312,1.0400080815,0.8755675937,0.6333723189,1.1710202581,0.00000000
18720.000000,5.2000000000,1.1675754385,1.1348501699,1.0369113412,0.8728710544,0.6311318949,1.1675754385,0.00000000
18780.000000,5.2166666667,1.1641439302,1.1315074620,1.0338265358,0.8701849063,0.6288997504,1.1641439302,0.00000000
18840.000000,5.2333333333,1.1607256776,1.1281776547,1.0307536193,0.8675091127,0.6266758567,1.1607256776,0.00000000
18900.000000,5.2500000000,1.1573206254,1.1248606950,1.0276925457,0.8648436365,0.6244601851,1.1573206254,0.00000000
18960.000000,5.2666666667,1.1539287186,1.1215565305,1.0246432694,0.8621884412,0.6222527070,1.1539287186,0.00000000
19020.000000,5.2833333333,1.1505499025,1.1182651092,1.0216057447,0.8595434899,0.6200533940,1.1505499025,0.00000000
19080.000000,5.3000000000,1.1471841229,1.1149863791,1.0185799265,0.8569087463,0.6178622173,1.1471841229,0.00000000
19140.000000,5.3166666667,1.1438313259,1.1117202887,1.0155657695,0.8542841738,0.6156791485,1.1438313259,0.00000000
19200.000000,5.3333333333,1.1404914578,1.1084667867,1.0125632289,0.8516697361,0.6135041592,1.1404914578,0.00000000
19260.000000,5.3500000000,1.1371644652,1.1052258221,1.0095722599,0.8490653968,0.6113372210,1.1371644652,0.00000000
19320.000000,5.3666666667,1.1338502952,1.1019973443,1.0065928181,0.8464711200,0.6091783054,1.1338502952,0.00000000
19380.000000,5.3833333333,1.1305488952,1.0987813028,1.0036248591,0.8438868694,0.6070273842,1.1305488952,0.00000000
19440.000000,5.4000000000,1.1272602126,1.0955776474,1.0006683387,0.8413126092,0.6048844290,1.1272602126,0.00000000
19500.000000,5.4166666667,1.1239841955,1.0923863283,0.9977232130,0.8387483034,0.6027494116,1.1239841955,0.00000000
19560.000000,5.4333333333,1.1207207920,1.0892072958,0.9947894383,0.8361939163,0.6006223040,1.1207207920,0.00000000
19620.000000,5.4500000000,1.1174699506,1.0860405007,0.9918669709,0.8336494124,0.5985030779,1.1174699506,0.00000000
19680.000000,5.4666666667,1.1142316203,1.0828858937,0.9889557675,0.8311147559,0.5963917052,1.1142316203,0.00000000
19740.000000,5.4833333333,1.1110057500,1.0797434261,0.9860557848,0.8285899114,0.5942881581,1.1110057500,0.00000000
19800.000000,5.5000000000,1.1077922892,1.0766130493,0.9831669799,0.8260748437,0.5921924085,1.1077922892,0.00000000
19860.000000,5.5166666667,1.1045911875,1.0734947150,0.9802893098,0.8235695175,0.5901044286,1.1045911875,0.00000000
19920.000000,5.5333333333,1.1014023948,1.0703883750,0.9774227319,0.8210738975,0.5880241904,1.1014023948,0.00000000
19980.000000,5.5500000000,1.0982258614,1.0672939816,0.9745672038,0.8185879488,0.5859516663,1.0982258614,0.00000000
20040.000000,5.5666666667,1.0950615377,1.0642114872,0.9717226830,0.8161116365,0.5838868286,1.0950615377,0.00000000
20100.000000,5.5833333333,1.0919093744,1.0611408443,0.9688891275,0.8136449257,0.5818296495,1.0919093744,0.00000000
20160.000000,5.6000000000,1.0887693227,1.0580820060,0.9660664953,0.8111877817,0.5797801016,1.0887693227,0.00000000
20220.000000,5.6166666667,1.0856413336,1.0550349253,0.9632547446,0.8087401699,0.5777381573,1.0856413336,0.00000000
20280.000000,5.6333333333,1.0825253589,1.0519995556,0.9604538339,0.8063020558,0.5757037892,1.0825253589,0.00000000
20340.000000,5.6500000000,1.0794213502,1.0489758505,0.9576637215,0.8038734050,0.5736769699,1.0794213502,0.00000000
20400.000000,5.6666666667,1.0763292595,1.0459637637,0.9548843663,0.8014541831,0.5716576721,1.0763292595,0.00000000
20460.000000,5.6833333333,1.0732490392,1.0429632493,0.9521157272,0.7990443560,0.5696458686,1.0732490392,0.00000000
20520.000000,5.7000000000,1.0701806418,1.0399742617,0.9493577632,0.7966438896,0.5676415321,1.0701806418,0.00000000
20580.000000,5.7166666667,1.0671240200,1.0369967552,0.9466104335,0.7942527499,0.5656446357,1.0671240200,0.00000000
20640.000000,5.7333333333,1.0640791268,1.0340306845,0.9438736976,0.7918709030,0.5636551523,1.0640791268,0.00000000
20700.000000,5.7500000000,1.0610459155,1.0310760047,0.9411475149,0.7894983153,0.5616730549,1.0610459155,0.00000000
20760.000000,5.7666666667,1.0580243395,1.0281326707,0.9384318453,0.7871349529,0.5596983166,1.0580243395,0.00000000
20820.000000,5.7833333333,1.0550143525,1.0252006380,0.9357266485,0.7847807825,0.5577309107,1.0550143525,0.00000000
20880.000000,5.8000000000,1.0520159085,1.0222798622,0.9330318846,0.7824357705,0.5557708105,1.0520159085,0.00000000
20940.000000,5.8166666667,1.0490289617,1.0193702988,0.9303475139,0.7800998836,0.5538179892,1.0490289617,0.00000000
21000.000000,5.8333333333,1.0460534664,1.0164719040,0.9276734966,0.7777730885,0.5518724204,1.0460534664,0.00000000
21060.000000,5.8500000000,1.0430893772,1.0135846340,0.9250097934,0.7754553523,0.5499340775,1.0430893772,0.00000000
21120.000000,5.8666666667,1.0401366489,1.0107084449,0.9223563648,0.7731466418,0.5480029341,1.0401366489,0.00000000
21180.000000,5.8833333333,1.0371952367,1.0078432935,0.9197131717,0.7708469241,0.5460789638,1.0371952367,0.00000000
21240.000000,5.9000000000,1.0342650957,1.0049891366,0.9170801751,0.7685561665,0.5441621404,1.0342650957,0.00000000
21300.000000,5.9166666667,1.0313461814,1.0021459310,0.9144573362,0.7662743362,0.5422524378,1.0313461814,0.00000000
21360.000000,5.9333333333,1.0284384495,0.9993136339,0.9118446161,0.7640014007,0.5403498297,1.0284384495,0.00000000
21420.000000,5.9500000000,1.0255418558,0.9964922027,0.9092419765,0.7617373276,0.5384542903,1.0255418558,0.00000000
21480.000000,5.9666666667,1.0226563566,0.9936815950,0.9066493788,0.7594820844,0.5365657934,1.0226563566,0.00000000
21540.000000,5.9833333333,1.0197819080,0.9908817684,0.9040667848,0.7572356388,0.5346843133,1.0197819080,0.00000000
21600.000000,6.0000000000,1.0169184666,0.9880926808,0.9014941565,0.7549979588,0.5328098242,1.0169184666,0.00000000
21660.000000,6.0166666667,1.0140659892,0.9853142905,0.8989314559,0.7527690124,0.5309423004,1.0140659892,0.00000000
21720.000000,6.0333333333,1.0112244325,0.9825465557,0.8963786451,0.7505487674,0.5290817162,1.0112244325,0.00000000
21780.000000,6.0500000000,1.0083937536,0.9797894347,0.8938356865,0.7483371923,0.5272280462,1.0083937536,0.00000000
21840.000000,6.0666666667,1.0055739100,0.9770428864,0.8913025426,0.7461342551,0.5253812647,1.0055739100,0.00000000
21900.000000,6.0833333333,1.0027648590,0.9743068696,0.8887791761,0.7439399243,0.5235413466,1.0027648590,0.00000000
21960.000000,6.1000000000,0.9999665584,0.9715813432,0.8862655497,0.7417541684,0.5217082664,0.9999665584,0.00000000
22020.000000,6.1166666667,0.9971789660,0.9688662664,0.8837616264,0.7395769561,0.5198819990,0.9971789660,0.00000000
22080.000000,6.1333333333,0.9944020399,0.9661615987,0.8812673692,0.7374082559,0.5180625192,0.9944020399,0.00000000
22140.000000,6.1500000000,0.9916357384,0.9634672995,0.8787827413,0.7352480368,0.5162498020,0.9916357384,0.00000000
22200.000000,6.1666666667,0.9888800197,0.9607833286,0.8763077061,0.7330962675,0.5144438224,0.9888800197,0.00000000
22260.000000,6.1833333333,0.9861348427,0.9581096458,0.8738422271,0.7309529173,0.5126445555,0.9861348427,0.00000000
22320.000000,6.2000000000,0.9834001660,0.9554462112,0.8713862680,0.7288179551,0.5108519766,0.9834001660,0.00000000
22380.000000,6.2166666667,0.9806759486,0.9527929851,0.8689397924,0.7266913503,0.5090660608,0.9806759486,0.00000000
22440.000000,6.2333333333,0.9779621497,0.9501499278,0.8665027644,0.7245730722,0.5072867837,0.9779621497,0.00000000
22500.000000,6.2500000000,0.9752587287,0.9475169999,0.8640751480,0.7224630902,0.5055141206,0.9752587287,0.00000000
22560.000000,6.2666666667,0.9725656450,0.9448941621,0.8616569073,0.7203613738,0.5037480471,0.9725656450,0.00000000
22620.000000,6.2833333333,0.9698828583,0.9422813754,0.8592480067,0.7182678928,0.5019885388,0.9698828583,0.00000000
22680.000000,6.3000000000,0.9672103285,0.9396786006,0.8568484107,0.7161826169,0.5002355713,0.9672103285,0.00000000
22740.000000,6.3166666667,0.9645480156,0.9370857992,0.8544580839,0.7141055160,0.4984891206,0.9645480156,0.00000000
22800.000000,6.3333333333,0.9618958798,0.9345029323,0.8520769909,0.7120365601,0.4967491624,0.9618958798,0.00000000
22860.000000,6.3500000000,0.9592538815,0.9319299617,0.8497050968,0.7099757191,0.4950156727,0.9592538815,0.00000000
22920.000000,6.3666666667,0.9566219811,0.9293668490,0.8473423664,0.7079229634,0.4932886276,0.9566219811,0.00000000
22980.000000,6.3833333333,0.9540001396,0.9268135559,0.8449887649,0.7058782631,0.4915680031,0.9540001396,0.00000000
23040.000000,6.4000000000,0.9513883175,0.9242700446,0.8426442576,0.7038415888,0.4898537755,0.9513883175,0.00000000
23100.000000,6.4166666667,0.9487864762,0.9217362772,0.8403088099,0.7018129108,0.4881459211,0.9487864762,0.00000000
23160.000000,6.4333333333,0.9461945766,0.9192122160,0.8379823873,0.6997921997,0.4864444163,0.9461945766,0.00000000
23220.000000,6.4500000000,0.9436125802,0.9166978235,0.8356649555,0.6977794264,0.4847492374,0.9436125802,0.00000000
23280.000000,6.4666666667,0.9410404485,0.9141930622,0.8333564802,0.6957745615,0.4830603611,0.9410404485,0.00000000
23340.000000,6.4833333333,0.9384781432,0.9116978951,0.8310569275,0.6937775759,0.4813777640,0.9384781432,0.00000000
23400.000000,6.5000000000,0.9359256261,0.9092122849,0.8287662632,0.6917884407,0.4797014228,0.9359256261,0.00000000
23460.000000,6.5166666667,0.9333828593,0.9067361949,0.8264844537,0.6898071270,0.4780313143,0.9333828593,0.00000000
